Lead ID,Cost Per Lead,Requested Loan Amount,Time in Business (Months),Annual Revenue Amount,SelfGradedCredit,State,Business Type,Creation Date,Create Time,Lead Status,Conversion Status,Funded Amount,Funded Revenue
504136506,60,20000,17,250000,Poor,FL,A Corp,9/13/17,8:20:00 AM,Failed,,,
504136581,60,149999,188,1400000,Good,PA,E Corp,9/13/17,8:23:00 AM,Activated,,,
504136829,60,65000,86,250000,Poor,CA,B Corp,9/13/17,8:32:00 AM,Failed,,,
504136922,60,44999,67,140000,Poor,SC,A Corp,9/13/17,8:35:00 AM,Failed,,,
504137381,60,7000,90,110000,Fair,SC,A Corp,9/13/17,8:53:00 AM,Failed,,,
504137684,60,74999,31,139000,Fair,TX,A Corp,9/13/17,9:05:00 AM,Open,,,
504137685,60,29999,223,225000,Good,MD,D Corp,9/13/17,9:05:00 AM,Activated,,,
504137870,60,35000,88,480000,Good,CT,B Corp,9/13/17,9:11:00 AM,Open,,,
504137968,60,14999,148,100000,Fair,NV,A Corp,9/13/17,9:14:00 AM,Failed,,,
504138108,60,149999,35,3500000,Good,AL,A Corp,9/13/17,9:20:00 AM,Failed,,,
504138495,60,15000,48,124000,Fair,VA,B Corp,9/13/17,9:32:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504138694,60,74999,78,600000,Fair,CT,A Corp,9/13/17,9:38:00 AM,Failed,,,
504139466,60,25000,12,200000,Poor,RI,B Corp,9/13/17,10:05:00 AM,Activated,,,
504139716,60,14999,48,200000,Good,FL,A Corp,9/13/17,10:14:00 AM,Confirmed,Funded,15395.0,3079.0
504139749,60,74999,348,250000,Poor,VA,A Corp,9/13/17,10:17:00 AM,Open,,,
504140121,60,29999,20,600000,Fair,OR,E Corp,9/13/17,10:29:00 AM,Open,,,
504140344,60,60000,22,300000,Fair,NJ,A Corp,9/13/17,10:35:00 AM,Failed,,,
504140671,60,18000,44,165000,Fair,FL,A Corp,9/13/17,10:50:00 AM,Confirmed,Lost,0.0,0.0
504140686,60,75000,136,110000,Good,TN,B Corp,9/13/17,10:50:00 AM,Failed,,,
504140751,60,14999,35,160000,Poor,AZ,E Corp,9/13/17,10:50:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504140966,60,150000,164,280000,Good,GA,C Corp,9/13/17,10:59:00 AM,Failed,,,
504141150,60,149999,108,200000,Excellent,VA,A Corp,9/13/17,11:05:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504141380,60,29999,31,700000,Excellent,CA,B Corp,9/13/17,11:17:00 AM,Open,,,
504141403,60,100000,16,280000,Poor,CO,A Corp,9/13/17,11:17:00 AM,Confirmed,Funded,5000.0,500.0
504141411,60,74999,196,100000,Good,CA,A Corp,9/13/17,11:17:00 AM,Failed,,,
504141467,60,120000,115,205000,Excellent,CA,E Corp,9/13/17,11:20:00 AM,Failed,,,
504141470,60,149999,150,500000,Good,MD,E Corp,9/13/17,11:20:00 AM,Failed,,,
504158159,60,15000,226,250000,Fair,TN,A Corp,9/14/17,5:26:00 AM,Failed,,,
504158299,60,100000,83,300000,Good,NC,E Corp,9/14/17,5:35:00 AM,Failed,,,
504158404,60,29999,54,140000,Excellent,VA,B Corp,9/14/17,5:44:00 AM,Failed,,,
504158471,60,44999,101,525000,Excellent,OH,A Corp,9/14/17,5:50:00 AM,Failed,,,
504158502,60,44999,68,120000,Fair,FL,B Corp,9/14/17,5:53:00 AM,Failed,,,
504158921,60,74999,25,986000,Poor,IA,B Corp,9/14/17,6:20:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504159093,60,18000,17,220000,Good,NJ,A Corp,9/14/17,6:26:00 AM,Activated,,,
504159115,60,20000,21,450000,Good,FL,C Corp,9/14/17,6:29:00 AM,Failed,,,
504159736,60,14999,164,120000,Poor,MO,B Corp,9/14/17,6:56:00 AM,Failed,,,
504159844,25,29999,14,120000,Fair,CA,A Corp,9/14/17,6:59:00 AM,Failed,,,
504159846,60,44999,62,150000,Excellent,IA,A Corp,9/14/17,6:59:00 AM,Failed,,,
504160111,60,149999,91,350000,Good,WA,E Corp,9/14/17,7:11:00 AM,Failed,,,
504160428,60,75000,30,125000,Poor,NJ,A Corp,9/14/17,7:26:00 AM,Failed,,,
504160534,60,250000,46,300000,Good,LA,A Corp,9/14/17,7:29:00 AM,Confirmed,Lost,0.0,0.0
504160711,60,74999,64,1000000,Excellent,TX,E Corp,9/14/17,7:38:00 AM,Open,,,
504160715,60,149999,13,750000,Excellent,TX,A Corp,9/14/17,7:38:00 AM,Open,,,
504160760,60,14999,13,200000,Poor,SC,B Corp,9/14/17,7:38:00 AM,Open,,,
504160908,60,9000,65,250000,Fair,OK,A Corp,9/14/17,7:44:00 AM,Open,,,
504160923,60,44999,89,400000,Fair,TX,C Corp,9/14/17,7:47:00 AM,Failed,,,
504161384,25,70000,20,163000,Poor,TX,B Corp,9/14/17,8:02:00 AM,Pending,,,
504161804,60,8000,96,150000,Poor,WA,C Corp,9/14/17,8:20:00 AM,Open,,,
504162088,60,125000,56,177000,Excellent,FL,E Corp,9/14/17,8:29:00 AM,Failed,,,
504162170,60,74999,88,450000,Excellent,AZ,C Corp,9/14/17,8:32:00 AM,Failed,,,
504162538,60,35000,68,130000,Poor,FL,A Corp,9/14/17,8:44:00 AM,Failed,,,
504162951,60,25000,38,125000,Fair,NJ,E Corp,9/14/17,8:53:00 AM,Confirmed,Lost,0.0,0.0
504163364,60,20000,39,500000,Good,CA,B Corp,9/14/17,8:59:00 AM,Failed,,,
504163494,60,75000,44,140000,Fair,CA,A Corp,9/14/17,8:59:00 AM,Failed,,,
504163560,60,149999,216,1600000,Excellent,KS,B Corp,9/14/17,9:02:00 AM,Open,,,
504163836,60,149999,162,171000,Excellent,GA,B Corp,9/14/17,9:05:00 AM,Failed,,,
504163857,25,10000,14,100000,Poor,TX,D Corp,9/14/17,9:05:00 AM,Failed,,,
504164285,25,100000,12,100000,Fair,PA,B Corp,9/14/17,9:11:00 AM,Open,,,
504164548,60,74999,48,204000,Good,WA,C Corp,9/14/17,9:17:00 AM,Open,,,
504164964,60,40000,231,260000,Good,VA,E Corp,9/14/17,9:23:00 AM,Failed,,,
504165089,60,100000,44,580000,Good,AL,A Corp,9/14/17,9:23:00 AM,Failed,,,
504165644,25,10000,23,120000,Fair,TX,A Corp,9/14/17,9:32:00 AM,Failed,,,
504167153,60,15000,66,500000,Poor,NC,C Corp,9/14/17,9:59:00 AM,Failed,,,
504167817,60,44999,21,475000,Poor,FL,A Corp,9/14/17,10:14:00 AM,Open,,,
504167821,60,100000,182,400000,Good,CT,B Corp,9/14/17,10:14:00 AM,Confirmed,Lost,0.0,0.0
504168068,60,74999,30,120000,Excellent,MA,B Corp,9/14/17,10:17:00 AM,Failed,,,
504168256,60,29999,208,700000,Good,TX,A Corp,9/14/17,10:23:00 AM,Activated,,,
504189821,25,29999,21,125000,Fair,GA,E Corp,9/15/17,5:50:00 AM,Failed,,,
504190042,25,8000,17,125000,Poor,MD,B Corp,9/15/17,6:05:00 AM,Failed,,,
504190192,60,149999,68,1000000,Poor,OH,A Corp,9/15/17,6:14:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504190444,60,8500,59,467000,Fair,NY,B Corp,9/15/17,6:26:00 AM,Failed,,,
504190717,60,40000,135,250000,Good,MI,E Corp,9/15/17,6:38:00 AM,Failed,,,
504191645,60,149999,97,1800000,Poor,GA,A Corp,9/15/17,7:26:00 AM,Failed,,,
504191665,60,149999,86,485000,Good,KY,D Corp,9/15/17,7:26:00 AM,Failed,,,
504191914,60,149999,184,280000,Fair,VA,A Corp,9/15/17,7:35:00 AM,Pending,,,
504191959,60,14999,38,200000,Fair,CT,B Corp,9/15/17,7:38:00 AM,Failed,,,
504192431,60,29999,45,107000,Poor,NC,B Corp,9/15/17,7:56:00 AM,Failed,,,
504194439,60,74999,96,660000,Good,VA,A Corp,9/15/17,9:14:00 AM,Open,,,
504195099,60,5000,31,280000,Fair,CA,A Corp,9/15/17,9:38:00 AM,Confirmed,Lost,0.0,0.0
504195181,60,74999,122,174261,Good,MI,A Corp,9/15/17,9:38:00 AM,Open,,,
504195262,25,149999,17,120000,Good,TX,B Corp,9/15/17,9:41:00 AM,Activated,,,
504195273,60,74999,83,170000,Excellent,LA,A Corp,9/15/17,9:44:00 AM,Failed,,,
504195362,60,100000,174,500000,Excellent,LA,A Corp,9/15/17,9:47:00 AM,Failed,,,
504195952,60,29999,29,120000,Good,TX,A Corp,9/15/17,10:08:00 AM,Open,,,
504196556,60,75000,32,300000,Excellent,AZ,C Corp,9/15/17,10:32:00 AM,Failed,,,
504196957,60,75000,26,320000,Poor,TX,B Corp,9/15/17,10:47:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504196986,60,14999,26,160000,Poor,VA,A Corp,9/15/17,10:50:00 AM,Open,,,
504197091,25,15000,13,150000,Good,MS,A Corp,9/15/17,10:53:00 AM,Confirmed,Funded,8500.0,1700.0
504197134,60,74999,21,400000,Excellent,IL,E Corp,9/15/17,10:56:00 AM,Confirmed,Lost,0.0,0.0
504197726,60,29999,37,400000,Fair,OH,A Corp,9/15/17,11:20:00 AM,Confirmed,Lost,0.0,0.0
504197824,60,74999,89,550000,Excellent,AZ,A Corp,9/15/17,11:23:00 AM,Failed,,,
504197892,60,20000,140,500000,Fair,HI,E Corp,9/15/17,11:29:00 AM,Failed,,,
504198619,60,25000,29,125000,Good,CO,B Corp,9/15/17,11:53:00 AM,Open,,,
504198882,60,10000,44,100000,Good,AZ,A Corp,9/15/17,12:05:00 PM,Failed,,,
504199105,25,25000,20,120000,Poor,GA,A Corp,9/15/17,12:14:00 PM,Failed,,,
504199182,60,29999,313,150000,Good,AZ,A Corp,9/15/17,12:17:00 PM,Failed,,,
504199447,60,75000,50,180000,Good,NC,B Corp,9/15/17,12:29:00 PM,Open,,,
504199565,60,149999,34,1000000,Good,FL,A Corp,9/15/17,12:32:00 PM,Failed,,,
504199945,60,100000,25,900000,Fair,TX,D Corp,9/15/17,12:47:00 PM,Activated,,,
504200163,60,74999,124,365652,Good,LA,A Corp,9/15/17,12:56:00 PM,Failed,,,
504200215,60,14999,107,950000,Good,CA,B Corp,9/15/17,12:59:00 PM,Open,,,
504200289,60,149999,70,1700000,Good,NJ,C Corp,9/15/17,1:02:00 PM,Failed,,,
504200374,25,29999,23,162000,Fair,FL,A Corp,9/15/17,1:05:00 PM,Failed,,,
504200382,60,14999,135,150000,Fair,FL,A Corp,9/15/17,1:05:00 PM,Open,,,
504201296,60,74999,68,300000,Good,CA,A Corp,9/15/17,1:41:00 PM,Open,,,
504201419,60,74999,41,1200000,Excellent,IL,A Corp,9/15/17,1:47:00 PM,Confirmed,Lost,0.0,0.0
504211764,60,150000,106,400000,Good,NY,B Corp,9/16/17,5:17:00 AM,Pending,,,
504211829,60,14999,114,120000,Poor,FL,A Corp,9/16/17,5:23:00 AM,Failed,,,
504211919,60,200000,17,400000,Good,TX,E Corp,9/16/17,5:32:00 AM,Failed,,,
504212041,25,10000,14,100000,Poor,WA,A Corp,9/16/17,5:44:00 AM,Pending,,,
504212168,60,44999,150,600000,Fair,AZ,A Corp,9/16/17,5:56:00 AM,Failed,,,
504212297,60,15000,44,132000,Fair,IL,B Corp,9/16/17,6:08:00 AM,Failed,,,
504212507,60,14999,275,185000,Fair,FL,E Corp,9/16/17,6:23:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504212511,60,44999,150,350000,Good,TX,A Corp,9/16/17,6:23:00 AM,Failed,,,
504213377,60,10000,56,120000,Poor,MI,A Corp,9/16/17,7:17:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504214216,60,40000,71,200000,Fair,DE,A Corp,9/16/17,8:08:00 AM,Failed,,,
504214490,60,29999,152,175000,Poor,GA,B Corp,9/16/17,8:23:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504214658,60,20000,44,145000,Good,GA,B Corp,9/16/17,8:32:00 AM,Failed,,,
504214869,60,29999,16,500000,Good,NC,C Corp,9/16/17,8:44:00 AM,Failed,,,
504215738,60,149999,266,570000,Excellent,CA,B Corp,9/16/17,9:23:00 AM,Failed,,,
504215953,60,29999,97,896000,Poor,NJ,A Corp,9/16/17,9:35:00 AM,Failed,,,
504216213,60,250000,116,1400000,Excellent,NY,E Corp,9/16/17,9:44:00 AM,Failed,,,
504216284,60,100000,30,148000,Fair,TX,B Corp,9/16/17,9:47:00 AM,Failed,,,
504216304,60,74999,23,650000,Poor,OH,A Corp,9/16/17,9:50:00 AM,Pending,,,
504216324,60,29999,36,360000,Poor,GA,A Corp,9/16/17,9:50:00 AM,Activated,,,
504216571,60,14999,290,701207,Poor,MI,C Corp,9/16/17,9:59:00 AM,Failed,,,
504217174,60,100000,70,500000,Good,NY,C Corp,9/16/17,10:26:00 AM,Activated,,,
504217180,60,29999,51,204000,Good,TX,E Corp,9/16/17,10:26:00 AM,Open,,,
504217254,60,100000,19,215000,Excellent,OH,C Corp,9/16/17,10:32:00 AM,Failed,,,
504217471,60,29999,29,500000,Good,TX,B Corp,9/16/17,10:41:00 AM,Failed,,,
504217574,60,44999,101,975000,Poor,AK,C Corp,9/16/17,10:44:00 AM,Failed,,,
504217963,60,25000,372,450000,Good,FL,E Corp,9/16/17,11:05:00 AM,Failed,,,
504218101,60,149999,63,500000,Good,FL,E Corp,9/16/17,11:11:00 AM,Failed,,,
504218635,25,55000,20,180000,Poor,TX,E Corp,9/16/17,11:38:00 AM,Failed,,,
504218848,60,14999,21,280000,Good,CA,A Corp,9/16/17,11:47:00 AM,Failed,,,
504219450,60,44999,36,700000,Poor,FL,C Corp,9/16/17,12:20:00 PM,Confirmed,Lost,0.0,0.0
504219611,25,17500,19,150000,Fair,AL,A Corp,9/16/17,12:26:00 PM,Failed,,,
504219639,60,25000,327,220000,Good,PA,C Corp,9/16/17,12:29:00 PM,Confirmed,Lost,0.0,0.0
504219970,60,100000,125,5000000,Excellent,AZ,E Corp,9/16/17,12:44:00 PM,Failed,,,
504220353,60,29999,163,130000,Poor,TX,A Corp,9/16/17,1:05:00 PM,Failed,,,
504221104,60,50000,178,609000,Good,NJ,E Corp,9/16/17,1:41:00 PM,Failed,,,
504222331,60,75000,103,3400000,Good,CA,A Corp,9/16/17,2:44:00 PM,Failed,,,
504222761,60,14999,72,400000,Poor,TX,A Corp,9/16/17,3:08:00 PM,Failed,,,
504223156,25,30000,18,145000,Good,FL,A Corp,9/16/17,3:32:00 PM,Confirmed,Funded,20395.0,2039.5
504224091,60,120000,17,575000,Excellent,CA,A Corp,9/16/17,4:38:00 PM,Activated,,,
504224289,60,15000,55,150000,Excellent,FL,A Corp,9/16/17,4:53:00 PM,Failed,,,
504224385,60,29999,68,250000,Fair,TX,C Corp,9/16/17,4:59:00 PM,Failed,,,
504224456,60,15000,27,118000,Fair,KY,A Corp,9/17/17,5:05:00 PM,Failed,,,
504224633,60,75000,65,120000,Fair,VA,E Corp,9/17/17,5:17:00 PM,Failed,,,
504224724,60,40000,134,120000,Excellent,AR,A Corp,9/17/17,5:23:00 PM,Activated,,,
504224839,60,14999,25,111000,Poor,OK,A Corp,9/17/17,5:32:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
504224968,25,74999,14,100000,Fair,NC,A Corp,9/17/17,5:44:00 PM,Failed,,,
504225792,60,14999,53,225000,Poor,CA,A Corp,9/17/17,6:44:00 PM,Failed,,,
504225961,60,44999,269,500000,Excellent,SC,A Corp,9/17/17,6:59:00 PM,Failed,,,
504226389,60,50000,147,270000,Fair,WA,B Corp,9/17/17,7:29:00 PM,Activated,,,
504229780,60,50000,32,225000,Fair,FL,A Corp,9/17/17,5:02:00 AM,Failed,,,
504230319,60,14999,39,130000,Fair,CO,A Corp,9/17/17,6:05:00 AM,Failed,,,
504230399,60,19000,144,197456,Good,FL,B Corp,9/17/17,6:11:00 AM,Failed,,,
504230540,60,100000,18,275000,Good,FL,A Corp,9/17/17,6:23:00 AM,Failed,,,
504230559,60,29999,80,200000,Fair,DE,A Corp,9/17/17,6:26:00 AM,Activated,,,
504230758,60,149999,19,300000,Excellent,VA,A Corp,9/17/17,6:41:00 AM,Failed,,,
504230805,60,10000,40,400000,Fair,VA,A Corp,9/17/17,6:44:00 AM,Failed,,,
504231545,60,50000,25,100000,Fair,MA,C Corp,9/17/17,7:38:00 AM,Failed,,,
504231589,60,74999,12,360000,Good,NY,A Corp,9/17/17,7:41:00 AM,Activated,,,
504231655,60,25000,68,120000,Good,NY,B Corp,9/17/17,7:47:00 AM,Failed,,,
504231756,60,5000,56,450000,Fair,CA,A Corp,9/17/17,7:53:00 AM,Failed,,,
504232137,60,74999,51,984000,Excellent,FL,B Corp,9/17/17,8:17:00 AM,Failed,,,
504232315,60,80000,68,250000,Poor,KY,A Corp,9/17/17,10:23:00 AM,Pending,,,
504232633,60,35000,52,120000,Fair,PA,E Corp,9/17/17,8:47:00 AM,Failed,,,
504232709,25,25000,13,156000,Poor,OR,A Corp,9/17/17,8:50:00 AM,Failed,,,
504233085,60,44999,35,120000,Good,WA,A Corp,9/17/17,9:14:00 AM,Failed,,,
504233610,60,100000,64,150000,Excellent,NJ,E Corp,9/17/17,9:44:00 AM,Failed,,,
504233612,60,149999,71,120000,Good,LA,A Corp,9/17/17,9:44:00 AM,Failed,,,
504233684,60,200000,36,140000,Fair,AL,B Corp,9/17/17,9:50:00 AM,Failed,,,
504234421,60,250000,16,2750000,Good,FL,A Corp,9/17/17,10:35:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504234704,60,29999,119,325000,Good,PA,E Corp,9/17/17,10:50:00 AM,Failed,,,
504234891,60,149999,102,907200,Excellent,MN,C Corp,9/17/17,10:59:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504235952,25,20000,17,120000,Poor,MI,A Corp,9/17/17,11:59:00 AM,Failed,,,
504235976,60,74999,129,167254,Good,IL,E Corp,9/17/17,11:59:00 AM,Open,,,
504236826,60,60000,15,200000,Poor,MA,B Corp,9/17/17,12:44:00 PM,Confirmed,Lost,0.0,0.0
504237042,60,29999,27,250000,Good,CA,C Corp,9/17/17,12:56:00 PM,Failed,,,
504237223,60,29999,57,955000,Good,GA,C Corp,9/17/17,1:08:00 PM,Failed,,,
504237294,60,250000,74,110000,Good,UT,A Corp,9/17/17,1:11:00 PM,Failed,,,
504237765,60,74999,75,350000,Excellent,VA,A Corp,9/17/17,1:38:00 PM,Activated,,,
504237854,60,25000,600,175000,Poor,NY,C Corp,9/17/17,1:44:00 PM,Failed,,,
504238095,60,29999,54,1200000,Good,NC,E Corp,9/17/17,1:56:00 PM,Failed,,,
504238375,60,15000,14,225000,Poor,NM,B Corp,9/17/17,2:08:00 PM,Failed,,,
504238592,60,50000,119,150000,Poor,NC,A Corp,9/17/17,2:20:00 PM,Failed,,,
504239556,60,200000,23,405000,Fair,MN,D Corp,9/17/17,3:14:00 PM,Failed,,,
504239698,60,250000,65,300000,Fair,IA,B Corp,9/17/17,5:17:00 PM,Pending,,,
504239723,60,29999,19,400000,Poor,IN,A Corp,9/17/17,3:23:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
504240388,60,200000,57,375000,Excellent,MI,A Corp,9/17/17,3:56:00 PM,Failed,,,
504240711,60,149999,28,110000,Excellent,KY,A Corp,9/17/17,4:17:00 PM,Activated,,,
504241247,60,74999,55,188000,Poor,CA,A Corp,9/17/17,4:53:00 PM,Failed,,,
504242023,60,74999,166,250000,Fair,NV,B Corp,9/18/17,5:41:00 PM,Confirmed,Lost,0.0,0.0
504242309,60,60000,25,980000,Good,CA,C Corp,9/18/17,5:59:00 PM,Confirmed,Lost,0.0,0.0
504242366,60,250000,44,350000,Good,NJ,B Corp,9/18/17,6:05:00 PM,Failed,,,
504242466,60,74999,63,250000,Fair,FL,A Corp,9/18/17,6:11:00 PM,Failed,,,
504242654,60,75000,30,250000,Fair,TX,B Corp,9/18/17,6:23:00 PM,Activated,,,
504242674,60,149999,120,250000,Excellent,CT,A Corp,9/18/17,6:23:00 PM,Failed,,,
504242796,60,15000,116,130000,Fair,FL,E Corp,9/18/17,6:32:00 PM,Failed,,,
504243318,60,14999,26,200000,Fair,GA,A Corp,9/18/17,7:05:00 PM,Failed,,,
504243461,60,29999,73,150000,Good,MI,A Corp,9/18/17,7:17:00 PM,Failed,,,
504243503,60,200000,75,350000,Excellent,WA,A Corp,9/18/17,7:20:00 PM,Open,,,
504248322,60,50000,77,100000,Poor,NY,B Corp,9/18/17,5:11:00 AM,Failed,,,
504248331,25,5000,15,129000,Poor,MD,A Corp,9/18/17,5:14:00 AM,Failed,,,
504248386,60,74999,77,250000,Fair,CT,A Corp,9/18/17,5:20:00 AM,Failed,,,
504248906,60,29999,53,156000,Good,FL,E Corp,9/18/17,5:56:00 AM,Failed,,,
504248920,60,149999,278,370000,Good,MI,B Corp,9/18/17,5:59:00 AM,Failed,,,
504249044,60,200000,98,340000,Poor,NY,C Corp,9/18/17,6:05:00 AM,Failed,,,
504249282,60,75000,149,230000,Excellent,IL,B Corp,9/18/17,6:17:00 AM,Failed,,,
504249289,60,14999,198,450000,Good,IN,E Corp,9/18/17,6:17:00 AM,Open,,,
504249934,60,10000,540,150000,Poor,TX,B Corp,9/18/17,6:50:00 AM,Failed,,,
504250118,60,149999,615,1500000,Good,FL,E Corp,9/18/17,6:56:00 AM,Pending,,,
504250207,60,5000,30,100000,Poor,LA,A Corp,9/18/17,6:59:00 AM,Failed,,,
504250551,60,150000,30,235000,Fair,FL,B Corp,9/18/17,7:14:00 AM,Confirmed,Lost,0.0,0.0
504250775,60,149999,52,675000,Good,MI,C Corp,9/18/17,7:23:00 AM,Pending,,,
504251164,60,74999,68,200000,Poor,OH,B Corp,9/18/17,7:38:00 AM,Failed,,,
504251313,25,10000,20,100000,Poor,AR,A Corp,9/18/17,7:41:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504251842,60,44999,788,100000,Excellent,FL,C Corp,9/18/17,8:02:00 AM,Open,,,
504251905,60,14999,363,4148900,Poor,MN,C Corp,9/18/17,8:05:00 AM,Failed,,,
504252246,60,160000,77,250000,Poor,LA,A Corp,9/18/17,8:14:00 AM,Failed,,,
504252420,60,74999,236,200000,Excellent,OH,A Corp,9/18/17,8:20:00 AM,Pending,,,
504252465,60,14999,96,100000,Excellent,NM,A Corp,9/18/17,8:20:00 AM,Confirmed,Lost,0.0,0.0
504252566,60,29999,20,200000,Excellent,KY,A Corp,9/18/17,8:23:00 AM,Open,,,
504253187,60,149999,12,600000,Good,NJ,A Corp,9/18/17,8:41:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504253237,60,149999,78,200000,Poor,VA,A Corp,9/18/17,8:44:00 AM,Confirmed,,,
504253837,60,20000,16,236000,Poor,MS,B Corp,9/18/17,9:02:00 AM,Failed,,,
504253986,60,44999,377,130000,Good,VA,B Corp,9/18/17,9:05:00 AM,Confirmed,Lost,0.0,0.0
504254880,60,20000,17,301000,Good,MS,A Corp,9/18/17,9:35:00 AM,Failed,,,
504254925,60,100000,13,400000,Excellent,ID,A Corp,9/18/17,9:35:00 AM,Failed,,,
504254982,60,74999,140,650000,Good,KS,E Corp,9/18/17,9:38:00 AM,Confirmed,Lost,0.0,0.0
504255354,60,100000,74,110000,Excellent,PA,A Corp,9/18/17,9:50:00 AM,Pending,,,
504255359,25,14999,12,150000,Poor,FL,C Corp,9/18/17,9:50:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504255522,60,14999,21,200000,Good,TX,A Corp,9/18/17,9:53:00 AM,Open,,,
504255584,60,16000,32,250000,Fair,FL,B Corp,9/18/17,9:56:00 AM,Open,,,
504255592,25,7000,12,125000,Good,IL,D Corp,9/18/17,9:56:00 AM,Open,,,
504255624,60,74999,31,186452,Fair,CA,E Corp,9/18/17,9:56:00 AM,Failed,,,
504255783,60,14999,13,1200000,Fair,TX,A Corp,9/18/17,10:02:00 AM,Failed,,,
504256368,25,149999,15,145000,Poor,AR,A Corp,9/18/17,10:17:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504256476,60,20000,33,160000,Poor,SC,B Corp,9/18/17,10:20:00 AM,Failed,,,
504256577,60,29999,75,100000,Poor,FL,A Corp,9/18/17,10:23:00 AM,Confirmed,Lost,0.0,0.0
504257276,60,25000,40,200000,Excellent,GA,E Corp,9/18/17,10:41:00 AM,Open,,,
504257286,60,29999,193,1000000,Poor,CA,D Corp,9/18/17,10:41:00 AM,Failed,,,
504257300,60,149999,14,1600000,Good,WI,A Corp,9/18/17,10:41:00 AM,Failed,,,
504257406,60,60000,80,1000000,Poor,MI,A Corp,9/18/17,10:44:00 AM,Activated,,,
504257420,60,149999,65,125000,Excellent,MI,A Corp,9/18/17,10:44:00 AM,Failed,,,
504257429,60,29999,38,1500000,Good,CA,A Corp,9/18/17,10:44:00 AM,Failed,,,
504257445,60,44999,32,900000,Good,TX,B Corp,9/18/17,10:44:00 AM,Failed,,,
504257757,60,149999,47,2500000,Good,FL,E Corp,9/18/17,10:53:00 AM,Confirmed,Funded,130000.0,26000.0
504278368,60,14999,249,122000,Good,FL,E Corp,9/19/17,5:02:00 AM,Failed,,,
504278590,25,150000,18,135000,Poor,IL,E Corp,9/19/17,5:23:00 AM,Open,,,
504278814,60,130000,110,400000,Excellent,GA,E Corp,9/19/17,5:41:00 AM,Failed,,,
504278914,60,29999,29,390000,Fair,FL,A Corp,9/19/17,5:47:00 AM,Confirmed,Lost,0.0,0.0
504279355,60,44999,161,500000,Good,CA,E Corp,9/19/17,6:17:00 AM,Activated,,,
504279515,60,74999,70,2100000,Excellent,TX,A Corp,9/19/17,6:23:00 AM,Open,,,
504279542,60,40000,78,200000,Fair,PA,C Corp,9/19/17,6:26:00 AM,Failed,,,
504279620,60,149999,159,450000,Excellent,NC,E Corp,9/19/17,6:29:00 AM,Failed,,,
504279687,60,35000,40,150800,Excellent,IL,A Corp,9/19/17,6:32:00 AM,Activated,,,
504279697,60,40000,67,660000,Excellent,OH,A Corp,9/19/17,6:35:00 AM,Activated,,,
504279716,60,29999,40,700000,Good,CA,E Corp,9/19/17,6:35:00 AM,Pending,,,
504279965,60,29999,35,300000,Fair,FL,A Corp,9/19/17,6:47:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504280407,60,10000,168,800000,Poor,CA,C Corp,9/19/17,7:08:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504280428,60,30000,136,300000,Poor,NC,E Corp,9/19/17,7:08:00 AM,Failed,,,
504280668,60,20000,28,100000,Fair,FL,A Corp,9/19/17,7:17:00 AM,Failed,,,
504280670,60,25000,116,400000,Excellent,CA,A Corp,9/19/17,7:17:00 AM,Failed,,,
504280879,60,7000,104,100000,Poor,CA,C Corp,9/19/17,7:26:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504280917,60,44999,58,171000,Poor,AL,E Corp,9/19/17,7:29:00 AM,Failed,,,
504281179,60,10000,87,120000,Excellent,GA,B Corp,9/19/17,7:41:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
504281267,60,44999,31,125000,Fair,IL,A Corp,9/19/17,7:44:00 AM,Failed,,,
504281523,60,30000,41,250000,Poor,MO,A Corp,9/19/17,7:53:00 AM,Failed,,,
504281530,60,100000,55,1000000,Excellent,MD,A Corp,9/19/17,7:53:00 AM,Confirmed,Lost,0.0,0.0
504281670,60,80000,96,400000,Good,CA,E Corp,9/19/17,7:59:00 AM,Failed,,,
504281795,60,44999,32,100000,Poor,FL,C Corp,9/19/17,8:05:00 AM,Failed,,,
504282139,60,44999,80,110000,Good,MA,B Corp,9/19/17,8:17:00 AM,Failed,,,
504282149,60,149999,80,50000000,Excellent,IL,E Corp,9/19/17,8:17:00 AM,Pending,,,
